# Mol_Title	ID	SMILES
ZINC03446453	DUD_ar_D_2159	CC1CCC2(CC1)NC(=O)N(Cc1cccc(Cl)c1)C2=O
ZINC03447910	DUD_ar_D_2160	O=S(=O)(NCC1CCCCC1)c1cccc(Br)c1
ZINC03455115	DUD_ar_D_2161	COc1ccc(CN2C(=O)NC3(CCCCCCC3)C2=O)cc1F
ZINC03455937	DUD_ar_D_2162	CC(=O)c1c(C)[nH]c(C(=O)Nc2cc(Cl)ccc2C)c1C
ZINC03456119	DUD_ar_D_2163	CN(C)c1cccc(C(=O)Nc2nc3c(s2)CCCC3)c1
ZINC03457972	DUD_ar_D_2164	Cc1ccccc1CN1C(=O)NC2(CCC(C)CC2)C1=O
ZINC03457977	DUD_ar_D_2165	CC1CCC2(CC1)NC(=O)N(Cc1ccc(Cl)cc1)C2=O
ZINC03457981	DUD_ar_D_2166	CC1CCC2(CC1)NC(=O)N(Cc1ccc(Br)cc1)C2=O
ZINC03457989	DUD_ar_D_2167	CC1CCC2(CC1)NC(=O)N(Cc1ccc(Cl)cc1Cl)C2=O
ZINC03457992	DUD_ar_D_2168	CC1CCC2(CC1)NC(=O)N(Cc1c(F)cccc1Cl)C2=O
ZINC03458086	DUD_ar_D_2169	CC1CCC2(CC1)NC(=O)N(Cc1cccc(C(F)(F)F)c1)C2=O
ZINC03458091	DUD_ar_D_2170	CC1CCC2(CC1)NC(=O)N(Cc1ccccc1C(F)(F)F)C2=O
ZINC03458093	DUD_ar_D_2171	CSc1ccc(CN2C(=O)NC3(CCC(C)CC3)C2=O)cc1
ZINC03458097	DUD_ar_D_2172	Cc1cc(C)cc(CN2C(=O)NC3(CCC(C)CC3)C2=O)c1
ZINC03458132	DUD_ar_D_2173	Cc1ccccc1CN1C(=O)NC2(CCCCCC2)C1=O
ZINC03458135	DUD_ar_D_2174	O=C1NC2(CCCCCC2)C(=O)N1Cc1ccc(Cl)cc1
ZINC03458191	DUD_ar_D_2175	O=C1NC2(CCCCCC2)C(=O)N1Cc1ccccc1C(F)(F)F
ZINC03458193	DUD_ar_D_2176	CSc1ccc(CN2C(=O)NC3(CCCCCC3)C2=O)cc1
ZINC03458851	DUD_ar_D_2177	CNC(=O)c1sc(Nc2cc(C)ccc2C)nc1C
ZINC03463300	DUD_ar_D_2178	Cc1ccccc1CN1C(=O)NC2(CCCCCCC2)C1=O
ZINC03463306	DUD_ar_D_2179	O=C1NC2(CCCCCCC2)C(=O)N1Cc1ccccc1F
ZINC03463313	DUD_ar_D_2180	O=C1NC2(CCCCCCC2)C(=O)N1Cc1ccc(Cl)cc1
ZINC03463321	DUD_ar_D_2181	O=C1NC2(CCCCCCC2)C(=O)N1Cc1ccc(Br)cc1
ZINC03463334	DUD_ar_D_2182	O=C1NC2(CCCCCCC2)C(=O)N1Cc1c(F)cccc1Cl
ZINC03463337	DUD_ar_D_2183	O=C1NC2(CCCCCCC2)C(=O)N1Cc1c(Cl)cccc1Cl
ZINC03463613	DUD_ar_D_2184	O=C1NC2(CCCCCCC2)C(=O)N1Cc1cccc(C(F)(F)F)c1
ZINC03463631	DUD_ar_D_2185	O=C1NC2(CCCCCCC2)C(=O)N1Cc1ccccc1C(F)(F)F
ZINC03463635	DUD_ar_D_2186	CSc1ccc(CN2C(=O)NC3(CCCCCCC3)C2=O)cc1
ZINC03477307	DUD_ar_D_2187	CCc1nnc(NC(=O)c2cc3c(s2)CCCCC3)s1
ZINC03479557	DUD_ar_D_2188	CC(=O)c1ccc(NC(=O)c2cc3c(s2)CCCC3)cc1
ZINC03504162	DUD_ar_D_2189	CC(=O)c1ccc(NC(=O)c2cc3c(s2)CCCCC3)cc1
ZINC03505327	DUD_ar_D_2190	O=C1NC2(CCCCC2)C(=O)N1CCOc1ccccc1Cl
ZINC03505440	DUD_ar_D_2191	O=C1NC2(CCCCC2)C(=O)N1Cc1ccc(Cl)cc1
ZINC03505445	DUD_ar_D_2192	O=C1NC2(CCCCC2)C(=O)N1Cc1ccc(Br)cc1
ZINC03505451	DUD_ar_D_2193	O=C1NC2(CCCCC2)C(=O)N1Cc1ccc(Cl)cc1Cl
ZINC03505453	DUD_ar_D_2194	O=C1NC2(CCCCC2)C(=O)N1Cc1c(F)cccc1Cl
ZINC03505454	DUD_ar_D_2195	O=C1NC2(CCCCC2)C(=O)N1Cc1c(Cl)cccc1Cl
ZINC03505623	DUD_ar_D_2196	O=C1NC2(CCCCC2)C(=O)N1Cc1cccc(C(F)(F)F)c1
ZINC03505635	DUD_ar_D_2197	O=C1NC2(CCCCC2)C(=O)N1Cc1ccccc1C(F)(F)F
ZINC03505636	DUD_ar_D_2198	CSc1ccc(CN2C(=O)NC3(CCCCC3)C2=O)cc1
ZINC03505638	DUD_ar_D_2199	Cc1cc(C)cc(CN2C(=O)NC3(CCCCC3)C2=O)c1
ZINC03505652	DUD_ar_D_2200	Cc1cccc(OCCN2C(=O)NC3(CCCC3)C2=O)c1
ZINC03505776	DUD_ar_D_2201	CSc1ccc(CN2C(=O)NC3(CCCC3)C2=O)cc1
ZINC03505778	DUD_ar_D_2202	Cc1cc(C)cc(CN2C(=O)NC3(CCCC3)C2=O)c1
ZINC03516226	DUD_ar_D_2203	CCOC(=O)NC(=O)CSc1ncnc2sc(C)c(C)c21
ZINC03516506	DUD_ar_D_2204	CCOC(=O)NC(=O)COc1ncnc2sc(C)c(C)c21
ZINC03516912	DUD_ar_D_2205	COc1ccc(CN2C(=O)NC(C3CCCCC3)C2=O)cc1F
ZINC03516913	DUD_ar_D_2206	COc1ccc(CN2C(=O)NC(C3CCCCC3)C2=O)cc1F
ZINC03517657	DUD_ar_D_2207	Cc1cc(NC(=O)CN2C(=O)C3CCCCC3C2=O)ccc1Br
ZINC03527390	DUD_ar_D_2208	O=C1NC2(CCCCC2)C(=O)N1N=Cc1c(F)cccc1Cl
ZINC03527463	DUD_ar_D_2209	Cc1ccsc1C=NN1C(=O)NC2(CCCCC2)C1=O
ZINC03527505	DUD_ar_D_2210	Cc1ccc(C)c(C=NN2C(=O)NC3(CCCCC3)C2=O)c1
ZINC03528667	DUD_ar_D_2211	CC(C)(C)c1csc(NC(=O)c2cc3c(s2)CCCC3)n1
ZINC03531960	DUD_ar_D_2212	CC1CCCCC12NC(=O)N(CC(=O)c1ccc(Cl)s1)C2=O
ZINC03531961	DUD_ar_D_2213	CC1CCCCC12NC(=O)N(CC(=O)c1ccc(Cl)s1)C2=O
ZINC03536999	DUD_ar_D_2214	CC1Cc2ccccc2N1Cc1nc2sc3c(c2c(=O)[nH]1)CCC3
ZINC03536999	DUD_ar_D_2215	CC1Cc2ccccc2N1Cc1nc2sc3c(c2c(O)n1)CCC3
ZINC03537000	DUD_ar_D_2216	CC1Cc2ccccc2N1Cc1nc2sc3c(c2c(=O)[nH]1)CCC3
ZINC03537000	DUD_ar_D_2217	CC1Cc2ccccc2N1Cc1nc2sc3c(c2c(O)n1)CCC3
ZINC03545589	DUD_ar_D_2218	Cc1ccc(C)c(CN2C(=O)NC3(CCCCC3)C2=O)c1
ZINC03545604	DUD_ar_D_2219	Cc1ccc(C)c(CN2C(=O)NC3(CCC(C)CC3)C2=O)c1
ZINC03545605	DUD_ar_D_2220	Cc1ccc(C)c(CN2C(=O)NC3(CCCCCC3)C2=O)c1
ZINC03545616	DUD_ar_D_2221	Cc1ccc(C)c(CN2C(=O)NC3(CCCCCCC3)C2=O)c1
ZINC03545629	DUD_ar_D_2222	Cc1ccc(C)c(CN2C(=O)NC(C3CCCCC3)C2=O)c1
ZINC03545630	DUD_ar_D_2223	Cc1ccc(C)c(CN2C(=O)NC(C3CCCCC3)C2=O)c1
ZINC03549433	DUD_ar_D_2224	Cc1ccc(NC(=O)CN2C(=O)C3CCCCC3C2=O)cc1Cl
ZINC03549439	DUD_ar_D_2225	Cc1ccc(NC(=O)CN2C(=O)C3CCCCC3C2=O)cc1Cl
ZINC03552675	DUD_ar_D_2226	O=C(Nc1nnc(C2CC2)s1)c1cc2c(s1)CCCC2
ZINC03552717	DUD_ar_D_2227	Cc1ccc(CC(=O)Nc2nnc(C3CC3)s2)cc1C
ZINC03552778	DUD_ar_D_2228	Cc1cc(C)cc(C(=O)Nc2nnc(C3CC3)s2)c1
ZINC03553752	DUD_ar_D_2229	CSc1ccc(C(=O)NC2CCCCC2)cc1[N+](=O)[O-]
ZINC03553827	DUD_ar_D_2230	CSc1ccc(C(=O)NC2CCCCCCC2)cc1[N+](=O)[O-]
ZINC03560627	DUD_ar_D_2231	COc1ccc(-c2nc(NC(=O)C3CCC3)sc2C)cc1
ZINC03561879	DUD_ar_D_2232	Cc1csc(NC(=O)c2cc3c(s2)CCCC3)n1
ZINC03565173	DUD_ar_D_2233	CSc1ccc(CN2C(=O)NC(C3CCCCC3)C2=O)cc1
ZINC03565175	DUD_ar_D_2234	CSc1ccc(CN2C(=O)NC(C3CCCCC3)C2=O)cc1
ZINC03565303	DUD_ar_D_2235	CC1CCc2[nH]c3ccc(C(=O)OC4CCCC4=O)cc3c2C1
ZINC03566922	DUD_ar_D_2236	Cn1nc(C(=O)NC2CCCCCCC2)c2ccccc2c1=O
ZINC03572943	DUD_ar_D_2237	O=C1NC(C2CCCCC2)C(=O)N1Cc1ccccc1F
ZINC03572944	DUD_ar_D_2238	O=C1NC(C2CCCCC2)C(=O)N1Cc1ccccc1F
ZINC03572949	DUD_ar_D_2239	O=C1NC(C2CCCCC2)C(=O)N1Cc1ccc(Br)cc1
ZINC03572950	DUD_ar_D_2240	O=C1NC(C2CCCCC2)C(=O)N1Cc1ccc(Br)cc1
ZINC03572955	DUD_ar_D_2241	O=C1NC(C2CCCCC2)C(=O)N1Cc1c(F)cccc1Cl
ZINC03572956	DUD_ar_D_2242	O=C1NC(C2CCCCC2)C(=O)N1Cc1c(F)cccc1Cl
ZINC03572959	DUD_ar_D_2243	O=C1NC(C2CCCCC2)C(=O)N1Cc1c(Cl)cccc1Cl
ZINC03572960	DUD_ar_D_2244	O=C1NC(C2CCCCC2)C(=O)N1Cc1c(Cl)cccc1Cl
ZINC03574819	DUD_ar_D_2245	COC(=O)NN=Cc1ccc(N2CCCCC2)cc1
ZINC03577770	DUD_ar_D_2246	O=C1NC(C2CCCCC2)C(=O)N1Cc1cccc(C(F)(F)F)c1
ZINC03577771	DUD_ar_D_2247	O=C1NC(C2CCCCC2)C(=O)N1Cc1cccc(C(F)(F)F)c1
ZINC03579407	DUD_ar_D_2248	Cc1ccc(C=NN2C(=O)NC3(CCCCC3)C2=O)s1
ZINC03580737	DUD_ar_D_2249	O=C(NNC1=CCCCC1)c1cc2c(s1)CCCC2
ZINC03580911	DUD_ar_D_2250	CC1CCC2(CC1)NC(=O)N(N=Cc1ccc(F)cc1F)C2=O
ZINC03580948	DUD_ar_D_2251	Cc1ccsc1C=NN1C(=O)NC2(CCC(C)CC2)C1=O
ZINC03580994	DUD_ar_D_2252	Cc1ccc(C=NN2C(=O)NC3(CCC(C)CC3)C2=O)s1
ZINC03594778	DUD_ar_D_2253	CC1(C)CCCC2(C)C1CCC13COC(=O)C(CCC21)C3CO
ZINC03594791	DUD_ar_D_2254	CC1(C)CCCC2(C)C1CCC1(C)C3COC(=O)C3(O)CCC12
ZINC03604652	DUD_ar_D_2255	Cc1cc(Cl)ccc1NC(=O)CN1C(=O)C2CCCCC2C1=O
ZINC03604655	DUD_ar_D_2256	Cc1cc(Cl)ccc1NC(=O)CN1C(=O)C2CCCCC2C1=O
ZINC03604657	DUD_ar_D_2257	Cc1cc(Cl)ccc1NC(=O)CN1C(=O)C2CCCCC2C1=O
ZINC03604659	DUD_ar_D_2258	Cc1cc(Cl)ccc1NC(=O)CN1C(=O)C2CCCCC2C1=O
ZINC03604794	DUD_ar_D_2259	Cc1cc(C)c(NC(=O)CN2C(=O)C3CCCCC3C2=O)c(Cl)c1
ZINC03604799	DUD_ar_D_2260	Cc1cc(C)c(NC(=O)CN2C(=O)C3CCCCC3C2=O)c(Cl)c1
ZINC03604993	DUD_ar_D_2261	Cc1c(Cl)cccc1NC(=O)CN1C(=O)C2CCCCC2C1=O
ZINC03604995	DUD_ar_D_2262	Cc1c(Cl)cccc1NC(=O)CN1C(=O)C2CCCCC2C1=O
ZINC03604997	DUD_ar_D_2263	Cc1c(Cl)cccc1NC(=O)CN1C(=O)C2CCCCC2C1=O
ZINC03604999	DUD_ar_D_2264	Cc1c(Cl)cccc1NC(=O)CN1C(=O)C2CCCCC2C1=O
ZINC03605057	DUD_ar_D_2265	Cc1ccc(Cl)cc1NC(=O)CN1C(=O)C2CCCCC2C1=O
ZINC03605058	DUD_ar_D_2266	Cc1ccc(Cl)cc1NC(=O)CN1C(=O)C2CCCCC2C1=O
ZINC03605060	DUD_ar_D_2267	Cc1ccc(Cl)cc1NC(=O)CN1C(=O)C2CCCCC2C1=O
ZINC03605062	DUD_ar_D_2268	Cc1ccc(Cl)cc1NC(=O)CN1C(=O)C2CCCCC2C1=O
ZINC03606055	DUD_ar_D_2269	CC1CCCCC12NC(=O)N(Cc1ccc(Br)cc1)C2=O
ZINC03606056	DUD_ar_D_2270	CC1CCCCC12NC(=O)N(Cc1ccc(Br)cc1)C2=O
ZINC03606058	DUD_ar_D_2271	CC1CCCCC12NC(=O)N(Cc1ccc(Br)cc1)C2=O
ZINC03606059	DUD_ar_D_2272	CC1CCCCC12NC(=O)N(Cc1ccc(Br)cc1)C2=O
ZINC03607166	DUD_ar_D_2273	CC(C)c1ccc(C2(C)SCC(COC(N)=O)S2)cc1
ZINC03610264	DUD_ar_D_2274	O=C1NC2(CCCCCC2)C(=O)N1Cc1ccc(Br)cc1
ZINC03610268	DUD_ar_D_2275	O=C1NC2(CCCCCC2)C(=O)N1Cc1ccc(Cl)cc1Cl
ZINC03610287	DUD_ar_D_2276	O=C1NC2(CCCCCC2)C(=O)N1Cc1cccc(C(F)(F)F)c1
ZINC03613789	DUD_ar_D_2277	CC(C)c1ccc(C2(C)OC(COC(N)=O)CS2)cc1
ZINC03623885	DUD_ar_D_2278	COc1cc(C2CC(=O)Nc3cc(C)c(C)cc32)cc(Br)c1O
ZINC03623887	DUD_ar_D_2279	COc1cc(C2CC(=O)Nc3cc(C)c(C)cc32)cc(Br)c1O
ZINC03625512	DUD_ar_D_2280	Cc1c(C(=O)NC(C)(C)C)[n+]([O-])c2cc(Cl)ccc2[n+]1[O-]
ZINC03641076	DUD_ar_D_2281	C=CC(C)(C)c1c2oc(=O)ccc2c(O)c2c1OC(C)(C)C=C2
ZINC03645787	DUD_ar_D_2282	CCOC(=O)c1cc2c(c3cc(C)ccc3[nH]c2=O)n1C
ZINC03645787	DUD_ar_D_2283	CCOC(=O)c1cc2c(c3cc(C)ccc3nc2O)n1C
ZINC03646519	DUD_ar_D_2284	C#CC1(O)CCC2C3CCC4=CC(=O)CCC4(C)C3OCC21C
ZINC03647069	DUD_ar_D_2285	COc1ccc2sc3c(c2c1)SCC(C)=C3NOC(C)=O
ZINC03648072	DUD_ar_D_2286	Cc1c(=O)[nH]c(N2CCSCC2)nc1Cc1c(F)cccc1F
ZINC03648072	DUD_ar_D_2287	Cc1c(=O)nc(N2CCSCC2)[nH]c1Cc1c(F)cccc1F
ZINC03648072	DUD_ar_D_2288	Cc1c(O)nc(N2CCSCC2)nc1Cc1c(F)cccc1F
ZINC03648085	DUD_ar_D_2289	O=c1cc(Cc2c(F)cccc2F)nc(N2CCCCC2)[nH]1
ZINC03648085	DUD_ar_D_2290	O=c1cc(Cc2c(F)cccc2F)[nH]c(N2CCCCC2)n1
ZINC03648085	DUD_ar_D_2291	Oc1cc(Cc2c(F)cccc2F)nc(N2CCCCC2)n1
ZINC03648762	DUD_ar_D_2292	CC(C)Cc1c(=O)[nH]c2ccc(Cl)cc2c1OC1CCCC1
ZINC03648766	DUD_ar_D_2293	CCc1c(=O)[nH]c2ccc(Cl)cc2c1OC1CCCC1
ZINC03648766	DUD_ar_D_2294	CCc1c(O)nc2ccc(Cl)cc2c1OC1CCCC1
ZINC03648774	DUD_ar_D_2295	CCCc1c(=O)[nH]c2ccc(Br)cc2c1OC1CCCC1
ZINC03651596	DUD_ar_D_2296	CCN1c2cc(C)c(C)cc2N(C)c2[nH]c(=O)n(C)c(=O)c21
ZINC03652138	DUD_ar_D_2297	C#CC1(O)CCC2C3CCC(=C)C4(CCCC4=O)C3CCC21C
ZINC03653054	DUD_ar_D_2298	COc1c2c(cc(O)c1C(C)C)C1(C)CCC3=C(COC3=O)C1CC2
ZINC03653286	DUD_ar_D_2299	CNC(=O)OC(c1nc2c(o1)CCCC2)c1c(F)cccc1Cl
ZINC03671202	DUD_ar_D_2300	Cn1cc(Cl)c(C(=O)NC2C3CC4CC(C3)CC2C4)n1
ZINC03683881	DUD_ar_D_2301	O=c1[nH]c(S)nc2sc3c(c21)CCC1(CCCCC1)C3
ZINC03683881	DUD_ar_D_2302	O=c1nc(S)[nH]c2sc3c(c21)CCC1(CCCCC1)C3
ZINC03683881	DUD_ar_D_2303	Oc1nc(S)nc2sc3c(c21)CCC1(CCCCC1)C3
ZINC03684482	DUD_ar_D_2304	Cc1cc(N2CCCC(CO)C2)[nH+]c2cc3c(cc12)OCO3
ZINC03684509	DUD_ar_D_2305	Cc1sc(NC(=O)C2CC3CCC2C3)c(C(N)=O)c1C
ZINC03684713	DUD_ar_D_2306	CC(C)Cc1nc2nc(N3CCCC3C)ccc2[nH]c1=O
ZINC03684737	DUD_ar_D_2307	Cc1nc2[nH+]c(N(C)C3CCCCC3)ccc2[nH]c1=O
ZINC03684749	DUD_ar_D_2308	CC(C)c1nc2nc(N3CCCC3C)ccc2[nH]c1=O
ZINC03684815	DUD_ar_D_2309	CCC1CCCCN1c1ccc2[nH]c(=O)c(C)nc2n1
ZINC03684815	DUD_ar_D_2310	CCC1CCCCN1c1ccc2[nH]c(=O)c(C)nc2[nH+]1
ZINC03684815	DUD_ar_D_2311	CCC1CCCCN1c1ccc2nc(O)c(C)nc2[nH+]1
ZINC03684815	DUD_ar_D_2312	CCC1CCCCN1c1ccc2nc(O)c(C)nc2n1
ZINC03693387	DUD_ar_D_2313	CCCc1nn(-c2cc([N+](=O)[O-])ccc2C)c2c1CCCCN2
ZINC03693389	DUD_ar_D_2314	CSCc1nn(-c2cc([N+](=O)[O-])ccc2C)c2c1CCCCN2
ZINC03693398	DUD_ar_D_2315	Cc1ccc([N+](=O)[O-])cc1-n1nc(C(C)(C)C)c2c1NCCCC2
ZINC03693402	DUD_ar_D_2316	CCc1nn(-c2cc([N+](=O)[O-])ccc2C)c2c1CCCCN2
ZINC03693404	DUD_ar_D_2317	Cc1ccc([N+](=O)[O-])cc1-n1nc(CC(C)C)c2c1NCCCC2
ZINC03693406	DUD_ar_D_2318	Cc1ccc([N+](=O)[O-])cc1-n1nc(C(C)C)c2c1NCCCC2
ZINC03693407	DUD_ar_D_2319	COCc1nn(-c2cc([N+](=O)[O-])ccc2C)c2c1CCCCN2
ZINC03693465	DUD_ar_D_2320	Cc1ccc([N+](=O)[O-])cc1-n1nc(C2CCCO2)c2c1NCCCC2
ZINC03693466	DUD_ar_D_2321	Cc1ccc([N+](=O)[O-])cc1-n1nc(C2CCCO2)c2c1NCCCC2
ZINC03695674	DUD_ar_D_2322	CCCc1nn(-c2ccc([N+](=O)[O-])cc2)c2c1CCCCN2
ZINC03695676	DUD_ar_D_2323	CSCc1nn(-c2ccc([N+](=O)[O-])cc2)c2c1CCCCN2
ZINC03695685	DUD_ar_D_2324	CC(C)(C)c1nn(-c2ccc([N+](=O)[O-])cc2)c2c1CCCCN2
ZINC03695689	DUD_ar_D_2325	CCc1nn(-c2ccc([N+](=O)[O-])cc2)c2c1CCCCN2
ZINC03695693	DUD_ar_D_2326	CC(C)c1nn(-c2ccc([N+](=O)[O-])cc2)c2c1CCCCN2
ZINC03695694	DUD_ar_D_2327	COCc1nn(-c2ccc([N+](=O)[O-])cc2)c2c1CCCCN2
ZINC03695752	DUD_ar_D_2328	O=[N+]([O-])c1ccc(-n2nc(C3CCCO3)c3c2NCCCC3)cc1
ZINC03695753	DUD_ar_D_2329	O=[N+]([O-])c1ccc(-n2nc(C3CCCO3)c3c2NCCCC3)cc1
ZINC03696452	DUD_ar_D_2330	O=[N+]([O-])c1ccc(-n2nc(C3CCC3)c3c2NCCCC3)cc1
ZINC03697951	DUD_ar_D_2331	CCn1nc(-c2cncc(Br)c2)c2c1NCCCC2
ZINC03698230	DUD_ar_D_2332	COc1ccc(-c2[nH]nc3c2CCCCN3)c(OC)c1
ZINC03698233	DUD_ar_D_2333	COc1cc(-c2[nH]nc3c2CCCCN3)cc(OC)c1OC
ZINC03701028	DUD_ar_D_2334	CC(C)(C)c1nn(-c2ccc([N+](=O)[O-])cc2)c2c1CCN2
ZINC03701065	DUD_ar_D_2335	O=[N+]([O-])c1ccc(-n2nc(C3CCCC3)c3c2NCC3)cc1
ZINC03703992	DUD_ar_D_2336	COc1cc(-c2noc3c2CCCCN3)cc(OC)c1OC
ZINC03711109	DUD_ar_D_2337	CN(C)c1ccc(-c2nc(S)nc3c2CCCCN3)cc1
ZINC03711124	DUD_ar_D_2338	COc1ccc(-c2nc(S)nc3c2CCCCN3)c(OC)c1
ZINC03711246	DUD_ar_D_2339	COc1ccc(Cl)cc1-c1[nH]c(=O)nc2c1CCCCN2
ZINC03711262	DUD_ar_D_2340	CN(C)c1cccc(-c2nc(S)nc3c2CCCCN3)c1
ZINC03711309	DUD_ar_D_2341	COc1ccc(Br)cc1-c1[nH]c(=O)nc2c1CCCCN2
ZINC03740035	DUD_ar_D_2342	CCCc1nn(-c2cc([N+](=O)[O-])ccc2C)c2c1CCN2
ZINC03740037	DUD_ar_D_2343	CSCc1nn(-c2cc([N+](=O)[O-])ccc2C)c2c1CCN2
ZINC03740046	DUD_ar_D_2344	Cc1ccc([N+](=O)[O-])cc1-n1nc(C(C)(C)C)c2c1NCC2
ZINC03740052	DUD_ar_D_2345	Cc1ccc([N+](=O)[O-])cc1-n1nc(CC(C)C)c2c1NCC2
ZINC03740054	DUD_ar_D_2346	Cc1ccc([N+](=O)[O-])cc1-n1nc(C(C)C)c2c1NCC2
ZINC03740083	DUD_ar_D_2347	Cc1ccc([N+](=O)[O-])cc1-n1nc(C2CCCC2)c2c1NCC2
ZINC03740113	DUD_ar_D_2348	Cc1ccc([N+](=O)[O-])cc1-n1nc(C2CCCO2)c2c1NCC2
ZINC03740114	DUD_ar_D_2349	Cc1ccc([N+](=O)[O-])cc1-n1nc(C2CCCO2)c2c1NCC2
ZINC03740121	DUD_ar_D_2350	Cc1ccc([N+](=O)[O-])cc1-n1nc(C2CCC2)c2c1NCC2
ZINC03740153	DUD_ar_D_2351	CSCc1nn(-c2ccc3c(c2)OCCO3)c2c1CCN2
ZINC03778864	DUD_ar_D_2352	COC(=O)C1C(C)=NC(C)=C([NH3+])C1c1ccccc1C(F)(F)F
ZINC03778864	DUD_ar_D_2353	COC(=O)C1=C(C)N=C(C)C([NH3+])C1c1ccccc1C(F)(F)F
ZINC03778864	DUD_ar_D_2354	C=C1N=C(C)C([NH3+])C(c2ccccc2C(F)(F)F)C1C(=O)OC
ZINC03778866	DUD_ar_D_2355	Cc1cccc(C2C([NH3+])=C(C)N=C(C)C2C(=O)OC(C)C)c1
ZINC03778866	DUD_ar_D_2356	C=C1N=C(C)C([NH3+])C(c2cccc(C)c2)C1C(=O)OC(C)C
ZINC03778866	DUD_ar_D_2357	Cc1cccc(C2C(C(=O)OC(C)C)=C(C)N=C(C)C2[NH3+])c1
ZINC03778868	DUD_ar_D_2358	CC1=NC(C)=C([NH3+])C(c2ccccc2Cl)C1C(=O)OC(C)C
ZINC03778868	DUD_ar_D_2359	C=C1N=C(C)C([NH3+])C(c2ccccc2Cl)C1C(=O)OC(C)C
ZINC03778868	DUD_ar_D_2360	CC1=NC(C)=C(C(=O)OC(C)C)C(c2ccccc2Cl)C1[NH3+]
ZINC03778868	DUD_ar_D_2361	C=C1N=C(C)C([NH3+])C(c2ccccc2Cl)C1C(=O)OC(C)C
ZINC03779969	DUD_ar_D_2362	Cc1cc(C)c(-c2csc(NC3=[NH+]CCCN3)n2)cc1C
ZINC03782633	DUD_ar_D_2363	COc1ccc2[nH+]c3c(c(N)c2c1)CC1(CCCCC1)CC3
ZINC03787515	DUD_ar_D_2364	CC1SC(=O)NN=C1c1ccc2c(c1)C(C)(C)C(=O)N2C
ZINC03789406	DUD_ar_D_2365	CNC(=O)C=C1CSc2c(C(=O)OC(C)C)c(C)cn21
ZINC03796782	DUD_ar_D_2366	CCOC(=O)c1c(C)[nH+]c2sc3c(c2c1N)CCCC3
ZINC03796891	DUD_ar_D_2367	Cn1nnnc1Cc1ccc2[nH]cc(C3C[NH+](C)C3)c2c1
ZINC03802127	DUD_ar_D_2368	CCOC(=O)c1c(C)[nH+]c2sc3c(c2c1N)CCC(=O)C3
ZINC03802129	DUD_ar_D_2369	Cc1[nH+]c2sc3c(c2c(N)c1C(=O)OCC1CC1)CCC(=O)C3
ZINC03805788	DUD_ar_D_2370	CC(C)=CCN1c2[nH+]c(Cl)ccc2NC(=O)C1C
ZINC03808732	DUD_ar_D_2371	Cc1cc(-c2c(F)cc3c(c2F)n(C2CC2)ccc3=NO)cc(C)n1
ZINC03812685	DUD_ar_D_2372	CC1=CCCC2C(C)(CCC3=CC(=O)OC3O)C(C)CCC12C
ZINC03819002	DUD_ar_D_2373	CC1(C)CCCC2(C)c3cc(O)c(Br)cc3C(=O)CC12
ZINC03843833	DUD_ar_D_2374	C#CC1(O)CCC2(C)C3CCC4(C)C(=O)CCC4C3CCC2(C)C1
ZINC03847095	DUD_ar_D_2375	C[N+](C)=c1sc2c(s1)c(O)c1sc(=[N+](C)C)sc1c2O
ZINC03848080	DUD_ar_D_2376	CCn1c(SCC=C(C)Cl)nc2c1c(=O)[nH]c(=O)n2C
ZINC03848080	DUD_ar_D_2377	CCn1c(SCC=C(C)Cl)[nH+]c2c1c(=O)[nH]c(=O)n2C
ZINC03848506	DUD_ar_D_2378	CCC(=O)c1c(C)cc(C)c(C2CC(=O)C=C(O)C2)c1C
ZINC03848506	DUD_ar_D_2379	CCC(=O)c1c(C)cc(C)c(C2CC(=O)CC(=O)C2)c1C
ZINC03848561	DUD_ar_D_2380	CC(Cl)=CCSc1nc2c(c(=O)[nH]c(=O)n2C)n1C(C)C
ZINC03848561	DUD_ar_D_2381	CC(Cl)=CCSc1[nH+]c2c(c(=O)[nH]c(=O)n2C)n1C(C)C
ZINC03848562	DUD_ar_D_2382	CC(Cl)=CCSc1nc2c(c(=O)[nH]c(=O)n2C)n1C(C)C
ZINC03848586	DUD_ar_D_2383	CC(Cl)=CCn1c(SC(C)C)nc2c1c(=O)[nH]c(=O)n2C
ZINC03848586	DUD_ar_D_2384	CC(Cl)=CCn1c(SC(C)C)[nH+]c2c1c(=O)[nH]c(=O)n2C
ZINC03848588	DUD_ar_D_2385	CC(Cl)=CCn1c(SC(C)C)nc2c1c(=O)[nH]c(=O)n2C
ZINC03848595	DUD_ar_D_2386	CC(Cl)=CCn1c(N2CCCCC2)nc2c1c(=O)[nH]c(=O)n2C
ZINC03848595	DUD_ar_D_2387	CC(Cl)=CCn1c(N2CCCCC2)[nH+]c2c1c(=O)[nH]c(=O)n2C
ZINC03849267	DUD_ar_D_2388	CCc1nc2sc3c(ncnc3O)c2c2c1COC(C)(C)C2
ZINC03849356	DUD_ar_D_2389	Cc1ccccc1N1C(=O)C(C=NC2CC2)C(=O)NC1=S
ZINC03849356	DUD_ar_D_2390	Cc1ccccc1N1C(=O)C(C=[NH+]C2CC2)C(=O)NC1=S
ZINC03849376	DUD_ar_D_2391	O=C1NC(=S)N(c2ccccc2)C(=O)C1C=NC1CC1
